userID,itemID,rating,timestamp,name,description,name_en,is_external_service,external_service_link,created_at,update_on
123,,2,2023-10-29 09:55:41,বালুমহাল ইজারা প্রদান,,Grant of Balumhal Lease,0,,2022-10-09 00:00:00,2019-05-12 11:18:48
124,,2,2023-08-29 18:57:24,বেসরকারি সংস্থা/ব্যবসা প্রতিষ্ঠানের জন্য এসিড ব্যবহারের লাইসেন্স প্রদান,, License to use acid for non-governmental organizations / businesses,0,,2022-10-09 00:00:00,2019-10-20 01:50:41
125,,2,2023-08-29 18:57:14,বেসরকারি সংস্থা/ব্যবসা প্রতিষ্ঠানের জন্য এসিড ব্যবহারের লাইসেন্স নবায়ন,,Acid use licence renewal,0,,2022-10-09 00:00:00,2019-10-20 01:50:13
126,,2,2024-08-09 16:41:41,ইট পোড়ানোর লাইসেন্স নবায়ন,,Renewal of Brick Burning License,0,,2022-10-09 00:00:00,2019-05-12 11:10:40
127,,2,2024-11-25 06:30:42,It's garbage service,,Issuance of license to transport formalin,0,,2022-10-09 00:00:00,2019-05-12 11:10:38
128,,2,2023-10-29 09:58:52,ফরমালিন মজুদ ও বিক্রয়ের লাইসেন্স প্রদান,,Grant of license for storage and sale of formalin,0,,2022-10-09 00:00:00,2019-05-12 10:38:26
129,,2,2023-10-29 09:59:47,ফরমালিন ব্যবহারের লাইসেন্স প্রদান,,License to use formalin,0,,2022-10-09 00:00:00,2019-05-12 11:10:32
130,,2,2024-08-09 21:38:44,ফরমালিন মজুদ ও বিক্রয়ের লাইসেন্স নবায়ন,,Renewal of license for storage and sale of formalin,0,,2022-10-09 00:00:00,2019-05-12 11:10:30
131,,2,2024-11-25 08:51:48,It's garbage,,Renewal of license to use formalin,0,,2022-10-09 00:00:00,2019-05-12 11:10:28
132,,2,2024-11-25 06:31:04,It's garbage service,,Renewal of formalin transport licence,0,,2022-10-09 00:00:00,2019-05-12 11:10:18
133,,2,2023-08-29 18:57:55,অত্যাবশ্যকীয় পণ্যের ডিলিং লাইসেন্স প্রদান,,অত্যাবশ্যকীয় পণ্যের ডিলিং লাইসেন্স প্রদান,0,,2022-10-09 00:00:00,2019-10-20 14:05:55
134,,2,2024-08-09 17:08:52,হোটেলের লাইসেন্স নবায়নের জন্য আবেদন,,Apply for Hotel License Renewal,0,,2022-10-09 00:00:00,2019-07-04 14:26:23
135,,2,2024-08-09 17:08:59,হোটেল/রেঁস্তোরার ডুপ্লিকেট লাইসেন্স প্রদান,,Issuance of Duplicate License of Hotel/Restaurant,0,,2022-10-09 00:00:00,2019-05-12 11:07:39
136,,2,2024-08-09 21:39:24,হোটেলের ডুপ্লিকেট লাইসেন্সের জন্য আবেদন,,Application for Duplicate License of the Hotel,0,,2022-10-09 00:00:00,2019-07-04 16:26:33
137,,2,2023-08-29 18:58:10,অত্যাবশ্যকীয় পণ্যের ডুপ্লিকেট ডিলিং লাইসেন্স প্রদান,,Issuance of Duplicate Dealing License of Essential Commodities,0,,2022-10-09 00:00:00,2022-09-18 15:21:36
138,,2,2024-08-09 21:39:34,যাত্রা ও সার্কাসের লাইসেন্স প্রদান,,Licensing of rides and circuses,0,,2022-10-09 00:00:00,2019-05-12 10:34:45
139,,2,2024-08-09 21:39:42,যাত্রা ও সার্কাসের লাইসেন্স নবায়ন,,Renewal of Yatra and Circus License,0,,2022-10-09 00:00:00,2019-05-12 10:34:51
140,,2,2024-08-09 16:32:04,স্ট‍্যাম্প ভেন্ডর লাইসেন্স নবায়ন,,Renewal of Stamp Vendor License,0,,2022-10-09 00:00:00,2019-10-28 10:43:18
141,,2,2024-08-09 21:39:50,সিনেমা হল/ সিনেমা প্রদর্শনী লাইসেন্স নবায়ন,,Renewal of Cinema Hall/Cinema Exhibition License,0,,2022-10-09 00:00:00,2019-05-12 10:49:11
142,,2,2023-10-30 03:30:19,সিনেমা হল/ সিনেমা প্রদর্শনের লাইসেন্স প্রদান/প্রজেক্টর লাইসেন্স প্রদান/ অপারেটর লাইসেন্স প্রদান,,Grant of Cinema Hall/ Cinema Exhibition License/ Grant of Projector Licence/ Grant of Operator Licence,0,,2022-10-09 00:00:00,2019-05-12 10:49:10
143,,2,2023-10-29 09:27:18,অধিগ্রহণকৃত সম্পত্তির ক্ষতিপূরণ প্রদান,,Payment of compensation for acquired property,0,,2022-10-09 00:00:00,2019-05-12 10:45:51
144,,2,2024-08-09 17:13:38,অকৃষি খাসজমি দীর্ঘমেয়াদী বন্দোবস্ত প্রদান,,  Long Term Settlements of Non-agricultural Khashjami,0,,2022-10-09 00:00:00,2019-05-12 10:33:12
145,,2,2024-08-09 18:25:37,সরকারি খাসজমির সাথে ব্যাক্তিমালিকানাধীন জমির যৌথ সীমানা নির্ধারণ,, Determining the joint boundaries of private land with government land,0,,2022-10-09 00:00:00,2019-12-02 17:13:56
146,,2,2024-08-09 21:40:08,ডুপ্লিকেট আগ্নেয়াস্ত্র লাইসেন্স প্রদান (সাধারণ/বিশেষ প্রাধিকারভূক্ত),,ডুপ্লিকেট আগ্নেয়াস্ত্র লাইসেন্স প্রদান (সাধারণ/বিশেষ প্রাধিকারভূক্ত),0,,2022-10-09 00:00:00,2019-10-30 14:29:28
147,,2,2024-08-09 16:25:45,আগ্নেয়াস্ত্র লাইসেন্স ট্রান্সফার (বার্ধক্যজনিত কারণে/মৃত্যুজনিত কারণে),,Firearm License Transfer (due to old age / death),0,,2022-10-09 00:00:00,2019-10-30 14:22:56
148,,2,2024-08-09 17:09:06,লিজ/ইজারার আবেদনের সাথে দাখিলকৃত ব্যাংক ড্রাফট ফেরত প্রদান,,লিজ/ইজারার আবেদনের সাথে দাখিলকৃত ব্যাংক ড্রাফট ফেরত প্রদান,0,,2022-10-09 00:00:00,2022-07-30 23:45:51
149,,2,2023-07-16 18:40:56,Various appeals of brave freedom fighters,,Various appeals of brave freedom fighters,0,,2022-10-09 00:00:00,2019-05-12 10:27:16
150,,2,2024-08-09 17:09:13,শিক্ষা প্রতিষ্ঠানের নির্বাচনে প্রিজাইডিং অফিসার নিয়োগ,,Nominating presiding officer for conducting election in educational institutions,0,,2022-10-09 00:00:00,2019-05-12 10:26:31
151,,2,2024-08-09 17:30:36,কৃষি খাসজমি বন্দোবস্ত প্রদান,,Providing agricultural land settlement,0,,2022-10-09 00:00:00,2019-05-12 10:25:58
152,,2,2024-08-09 18:39:32,চান্দিনা ভিটি বন্দোবস্ত (লিজ) প্রদান,,Grant of Chandina Vt Settlement (Lease).,0,,2022-10-09 00:00:00,2019-05-08 15:20:36
153,,2,2024-08-09 16:38:03,অর্পিত (ভিপি) সম্পত্তির বন্দোবস্তগ্রহীতার (লিজি) নাম পরিবর্তন,,Change of name of Settee (Lesee) of Vested (VP) property,0,,2022-10-09 00:00:00,2019-05-08 15:19:02
154,,2,2024-08-09 16:27:43,এনজিও এর অনুকূলে প্রত্যয়নপত্র প্রদান,,Certification of NGOs,0,,2022-10-09 00:00:00,2019-10-19 22:59:43
155,,2,2024-08-09 17:09:20,বিদেশী নাগরিকের পার্বত্য অঞ্চলে ভ্রমণের অনুমতি প্রদান,,Granting permission to foreign nationals to travel to hilly areas,0,,2022-10-09 00:00:00,2019-05-08 13:15:07
156,,2,2023-07-16 18:24:17,Release on parole,,Release on parole,0,,2022-10-09 00:00:00,2019-05-08 13:40:05
157,,2,2024-08-09 16:49:39,প্রজেক্টর লাইসেন্স প্রদান,,প্রজেক্টর লাইসেন্স প্রদান,0,,2022-10-09 00:00:00,2019-09-22 11:47:11
158,,2,2023-10-29 09:34:34,পশুখাদ্য বিক্রয়ের (ক্যাটাগরি-৩) লাইসেন্স নবায়ন,,Renewal of License for Sale of Fodder (Category-III).,0,,2022-10-09 00:00:00,2019-05-07 14:52:07
159,,2,2023-01-24 04:46:44,শ্রান্তি-বিনোদন ছুটি ও ভাতা মঞ্জুরীর আবেদন,, Rest and Recreation Leave,0,,2022-10-09 00:00:00,2020-11-08 17:00:35
160,,2,2024-08-09 17:32:34,বাংলাদেশ গেজেটে প্রকাশিত নাম/তথ্য সংশোধনের জন্য আবেদনপত্র,,Application form for correction of name / information published in Bangladesh Gazette,0,,2022-10-09 00:00:00,2020-10-15 22:51:02
161,,2,2024-08-12 09:54:02,পিআরএল এবং লাম্প গ্রান্ট অনুমোদনের জন্য আবেদন (সংস্কৃতি বিষয়ক মন্ত্রণালয়),,Application for PRL and Lump Grant (Ministry of Cultural Affairs),0,,2022-10-09 00:00:00,2022-06-28 23:26:17
162,,2,2024-08-12 09:50:21,অর্জিত ছুটি (বহিঃবাংলাদেশ) মঞ্জুরের আবেদন (সংস্কৃতি বিষয়ক মন্ত্রণালয়),,Earned Leave (External Bangladesh) Application for Grant (Ministry of Cultural Affairs),0,,2022-10-09 00:00:00,2022-06-28 23:25:18
163,,2,2023-01-23 18:41:18,কম্পিউটার অফিস এপ্লিকেশন বিষয়ক প্রশিক্ষণের জন্য আবেদন,,Application for training on computer office applications.,0,,2022-10-09 00:00:00,2019-05-22 13:51:03
165,,2,2024-08-12 04:39:55,এসিড আমদানির লাইসেন্স নবায়নের আবেদন,,Application for Renewal of Acid Import License,0,,2022-10-09 00:00:00,2022-04-19 16:10:34
167,,2,2023-01-23 18:42:10,বৈদেশিক স্নাতক/মাস্টার্স ডিগ্রি PDS-এর শিক্ষাগত যোগ্যতা কলামে অন্তর্ভুক্তকরণ/সমতাকরণ সংক্রান্ত আবেদন,,Application form for incorporation or accumulation of foreign graduate / masters degree PDS in Educational Qualification column,0,,2022-10-09 00:00:00,2019-11-04 18:50:20
168,,2,2023-01-23 18:42:59,ISBN বরাদ্দের জন্য আবেদন,,Application for the allocation of ISBN,0,,2022-10-09 00:00:00,2022-07-31 00:04:39
169,,2,2024-08-09 18:14:26,ভূমি/অবকাঠামো/গাছপালা/পুকুরের ক্ষতিপূরণের টাকা পাওয়ার জন্য আবেদন,,Application for the payment of land / infrastructure / plants / pond damages.,0,,2022-10-09 00:00:00,2019-10-20 03:41:49
170,,2,2023-01-23 18:43:37,চাহিদা পত্র,,Requisition,0,,2022-10-09 00:00:00,2022-07-31 18:47:10
171,,2,2023-01-23 18:44:21,বিবিধ মালামালের জন্য আবেদন,,Application Miscellaneous items,0,,2022-10-09 00:00:00,2019-10-19 22:57:51
172,,2,2025-01-08 09:56:24,পুনঃপ্রক্রিয়াজাতকরণের উদ্দেশ্যে জাহাজ আমদানির জন্য অনাপত্তি সনদ (এনওসি) প্রদান,,Issuance of No Objection Certificate (NOC) to import ships for reprocessing purposes,0,,2022-10-09 00:00:00,2022-04-19 21:07:48
173,,2,2024-08-09 16:32:10,হোটেল/মোটেল/রিসোর্ট নির্মাণের ছাড়পত্রের জন্য আবেদন,,Apply for No Objection Certificate for Construction of Hotel/Motel/Resort,0,,2022-10-09 00:00:00,2022-07-31 00:05:11
174,,2,2023-01-23 18:45:03,বৈদেশিক কোর্স শেষে দেশে প্রত্যাবর্তনের পর প্রতিবেদন দাখিল ফর্ম ,,Report Submission Form After Completing Tour at Foreign,0,,2022-10-09 00:00:00,2019-11-04 12:24:39
175,,2,2023-01-23 18:45:51,নামজারি ও জমাভাগ/জমা একত্রিকরণ,,নামজারি ও জমাভাগ/জমা একত্রিকরণ,0,,2022-10-09 00:00:00,2019-12-02 17:13:35
